,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
199,-478.7715,136.92722,25.419472,33.31619,-3.8012571,12.219107,-13.755858,13.838475,-8.710261,-5.641791,8.309588,0.9140101,-1.309499,-7.5252733,-6.2099247,2.1823359,-14.275783,-11.311554,-12.440678,-0.19351676,-2.2311935,-1.7969964,6.96985,2.880246,0.15472005,9.164396,5.4646025,9.79691,3.473827,0.56429374,-0.0009914972,-0.5178756,-1.6388875,2.7180705,-1.0062007,0.032499928,-2.9886703,-6.14704,-3.392917,-8.081424,Lạnh Lùng
304,-412.90945,102.811935,17.919529,23.025583,4.521054,2.2758594,-7.8724794,-5.426442,2.7735674,-11.3271055,9.804155,-11.081373,0.23819873,10.772412,-9.659705,-1.6582265,-2.232284,0.23320869,-5.9915957,-0.94870174,-2.9315495,-4.6377077,-1.9694204,-5.0711036,-1.6659034,-3.956945,-5.373388,-0.6391018,-0.21922679,-2.4266546,-6.8434205,-1.919083,-2.4151762,-4.1566706,-6.4372077,-1.6140428,-6.763768,-1.9588728,-4.8859653,1.1749184,Mệt Mỏi
218,-363.63962,96.81844,-4.708155,16.441858,-8.578864,-5.286631,-14.178151,-7.3041177,-9.982781,-14.632902,-22.685312,-15.28947,-9.441916,-11.415194,-17.977291,-9.458516,-5.009088,-6.6049476,-13.738435,-9.29746,-11.819822,-0.75789404,-7.290707,-3.2500646,-6.031459,-6.3006597,-3.516504,3.412332,2.363135,4.651908,2.3053,4.166326,-0.67237025,3.0110261,-0.8916493,2.090114,-2.1121998,-7.9437513,-4.145234,1.9531436,Lạnh Lùng
516,-364.9537,71.302734,-6.1135893,-3.1159086,-18.583183,-6.1637774,-12.394131,-7.0195646,-6.8759246,-3.8152966,-5.8272424,-1.985397,2.7757425,-9.799945,0.15579933,-4.5761814,-4.120454,2.360282,5.8056107,10.663325,10.385619,10.430127,6.149862,8.9497,9.490033,12.258655,2.4644148,1.6978945,-0.42471516,-4.4930983,-4.293732,-3.9400454,-4.9804716,-0.28579924,-1.5675151,-0.67268884,-1.1638452,1.144956,0.36357516,-0.7193376,Vui Vẻ
114,-345.955,77.66823,-9.201637,-11.281839,-16.200438,-1.7412263,-7.1452494,-15.823492,-2.3535604,-8.5667925,-5.4121675,-0.21992396,-1.7583418,-7.3606706,-0.42860892,-1.039185,-4.3372407,5.1756034,1.2064117,3.3989303,5.174826,12.856044,9.250584,6.999875,-1.0995033,4.5898724,4.416418,2.4562933,-0.68687266,-3.050693,1.7270458,3.7260396,3.843366,3.125194,-1.9025145,-3.4852827,-4.5033,-2.6514618,-3.132714,-1.5556581,Cáu Giận
245,-528.60785,97.28136,40.96376,9.498821,8.367586,1.1308204,-23.346216,1.3797883,-21.0103,4.773396,-13.879451,-8.75623,-0.02881693,-2.6600459,-12.376693,-5.26323,-6.546369,-9.877946,-10.904625,-5.472857,-14.031151,-5.5974536,-8.982725,-12.534446,-3.3479905,-7.455981,-6.9934196,-7.4413633,-5.7254233,-5.1208324,-10.7354355,-4.965015,-10.361748,-4.346182,-8.2443905,-5.9654875,-8.058317,-4.066084,-5.8983583,-2.2313983,Mệt Mỏi
156,-384.0479,97.437294,8.168352,3.9962275,-23.815964,-10.485746,-13.364517,-3.6700923,-15.080914,-5.8266644,-12.544445,-1.6343594,-0.48944828,-5.971431,-11.211284,-4.2320786,-15.093285,-4.708798,-9.764093,-4.6851344,-5.398031,-1.6293168,-6.218062,-3.371352,-6.960903,4.2495246,-0.5399895,3.9355743,1.6827159,2.744391,-2.7684467,1.7880763,6.602751,10.166043,3.265717,5.3483453,-2.1186898,-0.07337996,-0.32230225,-1.1385318,Lạnh Lùng
50,-255.75114,77.60698,-21.261497,9.523561,-34.954037,0.64649886,-15.813572,-10.279738,-8.622602,-6.2431183,-12.989233,-9.672026,0.024219388,-16.438276,0.23478004,-14.13678,-1.9667999,-13.96717,-2.1338494,-2.019537,6.260727,7.8753257,1.4064993,1.5977575,-3.1568265,4.167002,7.235412,10.63177,2.5174263,-0.17519422,-3.5572054,-3.0359254,-2.817896,2.10274,-2.6271808,-2.4855504,-8.76909,-2.1783972,-2.4692178,0.29503354,Cáu Giận
268,-432.2521,109.71174,20.581226,11.492979,-2.6782408,6.1705976,1.3063715,-4.7599573,-2.5257928,-7.4347787,9.702088,-8.813885,-1.027842,10.997638,-10.142081,1.7758633,-3.0974863,-1.3678725,-4.5704064,-3.818701,-7.0549426,-2.8824112,3.7172766,-3.1631446,-1.6354291,-3.4001863,-4.132646,-2.6324453,-4.6267347,-1.2731396,-3.3397148,-2.1234643,-5.078013,-3.8282077,-4.800811,-5.10021,-8.033805,-3.1389694,-6.6567755,-3.7870557,Mệt Mỏi
542,-327.53574,110.90125,-8.387758,17.073895,-20.372524,-6.862504,-7.081546,-18.018671,-7.948652,-0.74574596,-17.495834,-24.464113,-16.660143,-18.149357,-18.697042,-12.875645,-7.0091352,-5.8580756,-16.923183,-4.4620266,-1.4788215,2.5701742,-0.26558426,2.9235253,7.9153867,10.1470175,7.4802804,4.9922857,0.13152954,8.001989,0.4980516,-0.659729,-6.131591,-2.3408775,-3.081636,-9.233924,-7.45703,-4.367478,-6.7495413,-1.9051305,Vui Vẻ
298,-460.5425,116.94011,25.697407,13.016165,0.9667687,-0.038236663,1.5991163,-0.3874839,3.1773927,-7.101074,5.7144237,-5.671715,-3.240076,16.883326,-5.6100264,5.845719,-1.2356508,0.7155117,-2.5386612,-2.271715,-2.3884149,0.018094983,-0.8254711,-0.5016804,-2.7243855,-1.3939027,-0.9135546,-2.7205462,1.6706797,0.44282785,-5.3294544,-2.4448044,-4.153725,-3.0861437,-6.5561113,-4.24686,-5.798034,-4.0686893,-4.18787,-0.7618477,Mệt Mỏi
380,-481.85324,101.73807,6.226279,1.4812695,-3.0076313,-15.34351,-14.975645,-13.978439,-14.883424,-9.170521,-16.695002,-9.777132,-18.969372,0.6023391,-19.047249,-8.297956,-9.123805,-13.572385,-9.788392,-7.3244386,-14.47252,-7.1508765,-10.144011,-8.096382,-8.614621,-5.18237,-8.861293,-4.937215,-2.3029382,-3.8333037,0.19201869,-2.2936974,-3.9825258,-1.0330864,-3.9250727,-3.7194107,-5.312177,-3.2487543,-2.9342887,2.955058,Thân Thiện
214,-351.108,80.31006,19.851038,10.912606,2.282203,-9.187875,-9.744948,-2.8565917,3.541105,-5.6623154,-6.9317675,-0.004825961,0.07184318,-4.827045,-3.4689486,-2.5128062,-5.140787,-5.0158577,-6.3662634,-5.914053,1.6040285,0.43789408,2.0037515,6.70128,-0.9637467,8.626772,4.0966244,4.014115,5.796915,7.0565624,1.828939,2.7858012,0.4577179,1.2691883,0.20141,-0.04770497,-1.7747322,-0.626654,-1.5642465,-1.0245943,Lạnh Lùng
216,-392.05188,114.25619,-5.839801,46.679882,-0.69155663,1.2137376,-3.5638835,-4.8326197,2.4867475,-10.831151,0.60451627,-7.186278,-5.932854,5.2109838,-8.447189,-5.922354,-2.2521522,-2.33234,-6.26008,-0.14543432,-5.6079135,-3.4943466,-3.4620469,4.8524685,-2.4426284,4.985969,-2.0780785,-0.8726801,-0.84916323,-1.6409404,-3.0232208,-3.0394387,-2.6649668,-0.15711114,-3.3990867,-3.4426854,-3.6064558,-3.0450034,-4.2082043,-3.6969519,Lạnh Lùng
164,-373.7731,108.8431,27.406858,30.085558,13.2385645,4.9323487,4.61411,0.4119433,1.5742327,6.4949846,-1.453268,10.02789,1.0094177,16.09604,2.6303194,4.358413,3.8611524,2.135557,0.03427383,5.355397,0.020789249,5.7280807,5.049958,3.5069873,4.967771,1.6530224,1.7072794,4.361646,-0.97874045,5.131674,-0.28044477,4.6120377,1.6153197,2.639073,-1.6826768,0.04383666,-3.3705716,-1.6124034,-3.9977534,-2.5967338,Lạnh Lùng
423,-337.53827,125.09296,-12.740791,12.433114,-11.186432,-6.934573,-12.382756,-14.655937,-4.2472324,-9.9489,2.0041249,-17.539692,6.8663416,-3.7423322,-7.6233068,-1.8180844,-6.8776174,-0.70450944,-5.13745,-0.2379248,-7.401327,-3.040059,-5.415186,-3.8574855,-2.2010233,-5.014089,-3.7154796,5.7379084,0.93483704,2.1663952,0.42286387,4.036268,5.0682125,6.807419,3.8033662,0.94374245,-0.16947553,1.9474126,0.38896215,4.853133,Thân Thiện
167,-399.90063,115.83682,15.125214,5.73216,-6.978748,0.535282,-9.398686,-10.829363,-2.8174384,-7.767012,3.3783007,-5.2440124,-3.6026437,12.786673,-15.823249,3.273341,-7.984008,2.4074209,-4.9645886,-3.559409,-7.098153,-4.9415507,2.166339,2.3453164,1.6616414,-5.1927443,-2.8048134,-3.1746304,-1.9786724,-2.5593052,-4.064371,-1.4952799,-0.7328287,-2.8776374,-6.129529,-3.5928094,-5.180888,-1.7109591,-1.858554,1.8018688,Lạnh Lùng
339,-463.2077,79.559235,10.800622,19.748276,-6.9359612,-0.72289085,-4.684128,6.370001,-5.878888,0.7591811,-8.316026,-0.7377868,-0.96871257,-2.5763597,-4.0040565,-5.948123,-4.9719763,-4.2142954,-1.7257313,0.75653154,3.5563476,4.814479,6.0242205,11.132027,3.8258467,11.230961,7.8815594,7.040389,3.9997575,3.811919,-0.41756153,-1.2984214,-2.063958,-0.39495423,-3.3935533,-1.3969647,-4.485046,0.6233782,-2.3721523,-0.8443307,Mệt Mỏi
252,-460.95377,103.503654,34.75328,24.833496,-5.3167624,3.9869082,-8.87182,14.156955,0.5775634,7.0689898,1.155383,6.4961247,1.8698257,0.3293048,3.4974372,-0.57911503,-0.6485468,-3.2209277,-2.9273462,2.0340848,-3.935802,0.2440642,-1.526146,5.7824173,6.2109933,12.985234,12.429239,17.051275,10.26314,7.6703043,0.41646,-3.0572855,-5.5946274,-1.713892,-4.8109303,-1.4918529,-4.2850623,-2.4842212,-4.1410384,-1.8319505,Mệt Mỏi
572,-329.2361,105.15393,-3.5332665,1.8647168,-2.8145854,-10.385671,-3.5477388,-19.041065,-6.014897,-6.911207,3.497491,-6.1554985,-7.441897,18.20398,-12.967361,-5.6161537,1.319745,-7.56014,2.2102385,-5.757632,-4.7689757,2.822315,-4.02994,-0.63549626,-6.459954,1.2792028,-3.4454439,-0.5256947,-4.8846436,-0.45343962,-8.041149,-2.7119322,-5.28746,0.5534752,-5.2492633,-4.9033546,-3.048248,-2.2560675,-1.7267407,2.5734477,Vui Vẻ
98,-320.37354,96.23673,-8.439266,35.034714,2.1689973,-2.2347434,-5.3550887,-9.9484415,-1.9712234,-13.633478,3.252104,-2.8865573,-7.5957685,10.193787,-7.5027857,-3.2136664,-0.6361395,2.2135134,-7.599987,1.7137989,-7.57819,-0.9249486,-4.5719438,1.8014531,-2.631275,0.98177654,-2.9055865,-1.2588404,-2.5662146,0.37157735,-2.180241,-5.036885,-3.5738494,-2.1570985,-1.3728123,-4.400493,-6.801515,-4.349312,-1.3109497,-0.5315557,Cáu Giận
338,-448.47632,123.234634,27.386335,2.764134,-8.891637,1.9642556,3.2138226,-3.3444579,-5.7958117,-9.543404,8.345909,-11.430395,-6.0817003,12.293307,-11.681213,4.9236264,-6.102363,-1.9384143,-4.084065,-3.7840977,-4.809198,-2.5313697,-1.0886351,-4.275457,-4.260232,0.08549693,-3.0921702,-4.6121125,1.5521731,-0.42846286,-6.216734,-4.180295,-1.8623506,-4.504456,-6.9425244,-4.384683,-4.970128,-2.9254208,-4.2394767,-1.0800097,Mệt Mỏi
18,-306.24197,114.75523,2.4942443,4.43267,-18.363846,-16.23837,-13.19596,-18.786957,-3.8040385,-9.817656,-2.7172027,-2.9392667,-8.652931,7.619451,-14.74544,-2.1566815,-5.786939,2.8932884,-2.206003,-1.5587407,-7.0561767,-4.5530477,3.1249437,-0.8514061,3.0242019,0.6900695,-2.0490422,1.4911113,1.4889431,3.4471228,3.0275235,5.9312954,4.5610046,2.8415024,-0.9363281,0.822856,1.4589342,4.1076727,0.8785873,-0.17119814,Cáu Giận
449,-375.0845,91.83607,-2.4857311,19.709555,-30.078472,2.429039,-0.30403855,1.414291,-3.612192,3.105318,-4.0438557,7.2622848,-0.8548668,-17.166735,-9.023476,-4.0207763,-12.919883,-5.5175667,-10.360727,-6.0806847,-6.1087694,-2.0442894,4.3132167,9.61141,5.725348,16.113108,6.669051,6.6258483,3.6574214,0.026691446,1.6507974,5.8412294,-0.5286311,1.2787997,-7.039533,-3.649502,-7.4360294,-6.2224674,-3.4327397,-4.5975437,Thân Thiện
566,-386.46353,118.93049,8.828879,5.7081046,2.5019667,-6.6918464,-1.1379138,-18.810343,-1.740483,-9.633719,-1.28999,-4.4661155,-5.375359,16.975576,-12.733438,1.6850647,0.29720616,-5.6048555,0.57330483,-9.477838,-4.9689856,3.4430463,-2.2959175,-2.9076772,-3.5992763,-1.0731676,-1.0854468,-2.1040483,-1.6581432,1.3935603,-4.8520784,-4.3354936,-6.3428745,0.4044578,-3.2785695,1.0425757,4.2352996,5.989696,0.9160035,4.044935,Vui Vẻ
379,-443.24048,106.36931,37.93141,30.062881,15.542709,8.600158,2.2233365,6.9522576,6.134027,4.374158,-0.7522732,11.308774,1.0433135,12.171186,3.177571,4.7890077,2.8467817,2.720875,2.3397193,5.857708,2.4710999,2.99253,1.5962919,1.3911053,4.179146,1.5658739,1.9335577,3.7961142,0.83347553,5.7371635,2.3916385,4.3203206,0.73393565,1.3698322,-1.9179475,-1.0695006,-4.174644,-2.927592,-3.0160117,-1.8549922,Thân Thiện
319,-411.95093,113.66183,12.102737,34.975197,-2.3577025,7.461168,1.303948,2.9234493,2.7773407,-2.7767143,10.292358,-6.762197,-2.5605245,8.278842,-8.701205,-3.8518283,-3.4443204,0.6401144,-4.6189733,0.030681768,-4.0618634,-2.3160326,-0.9051488,7.043226,-1.498413,7.1919923,-0.17545521,2.4387314,-0.46624386,-0.07268611,-0.30203286,-1.8224872,-1.3652191,2.6307566,-3.6002657,-0.18634486,-2.7690697,-2.2330513,-3.5985615,-3.0518882,Mệt Mỏi
181,-435.16382,100.13416,19.661705,19.50054,-6.0068307,-16.350494,-16.06604,-15.7006445,-19.40266,-8.636399,-8.564035,-15.433386,-0.8229267,-3.3644667,-10.276036,-2.4500656,-10.4056,-6.6759515,-11.921861,-6.0527234,-10.173094,-5.215547,-5.8141484,-5.107775,-6.751683,-2.4506106,-9.890448,-0.1124895,-9.105101,-2.8325558,-6.5418506,-5.4021606,-4.9570637,-5.269222,-4.891655,-4.9115596,-5.212386,-3.1855595,-5.2856326,-2.8098311,Lạnh Lùng
470,-478.16202,101.48702,19.525036,9.711314,-17.814257,-13.071326,-14.1521,-3.160581,-0.89912987,4.8104863,-4.6618066,2.914216,-7.0542235,-8.503379,-4.5454354,-6.1658354,0.37417823,0.2741987,-5.233962,-1.7606646,-0.5098627,3.1047778,5.3240128,10.388133,8.719194,8.449306,2.1648295,3.285432,3.4062965,5.6665483,2.5167158,1.4621085,0.12753795,0.23123145,-4.898434,-4.490548,-0.10813845,-4.837983,-6.390308,-2.1065767,Thân Thiện
369,-357.22244,113.90772,-11.953543,18.814873,-3.3666527,-9.661952,-7.4181566,-9.385296,1.0345217,-1.7040505,2.6708152,-9.880563,5.3947763,-4.0234065,-4.955808,-2.0681221,-6.7650156,0.57757723,-3.604289,1.7750634,-6.1138244,-1.575303,-2.9715805,-2.181331,-4.0247507,-1.6190253,-3.305478,6.685834,-1.8711245,0.055055566,0.5813372,2.4659433,1.6983246,1.4158012,-2.8013875,-2.1858323,-1.3032533,4.0319734,2.458065,2.9429674,Thân Thiện
559,-341.58115,97.91151,-1.1842985,18.541616,4.057464,-12.623002,-12.967749,-7.1519294,-3.5090873,-11.589522,-0.05088136,-2.4982095,-7.1422396,16.79834,-10.213047,-6.507352,5.088101,-9.2105465,1.8714787,-8.494002,-3.5776587,-2.8919601,-1.6414893,0.14985903,-4.3739805,-0.86737466,-2.4645689,-1.2263277,-4.7162824,1.6110091,-7.4017587,-2.3375232,-5.2915077,-0.4779442,-6.7287974,-4.2387824,-3.7508209,0.2251091,-2.6265793,-0.23820573,Vui Vẻ
108,-314.4037,63.6848,-20.68074,-5.2330155,-26.676981,-15.859774,-23.082432,-5.7803807,-10.423643,1.4917492,-14.91189,1.0927776,1.1495616,-9.981264,5.898099,-4.318996,-4.773268,-8.076503,3.3929245,10.044958,17.983372,17.7161,11.616057,-0.43571803,-5.488857,0.049521986,-0.37000182,-3.4457066,-3.7400327,-0.62275606,0.46354803,1.5384723,-3.9871333,-3.6570818,-3.5129066,-2.1765606,-3.6269777,-1.5247443,0.89185345,3.0034132,Cáu Giận
512,-363.70813,120.981445,-17.821678,25.256968,-15.768957,1.7751925,-6.711141,13.744243,0.13472821,-8.005099,7.326374,-4.4234815,-6.3888226,-3.2488492,-11.314518,3.279446,-14.679359,3.8383572,2.6378193,12.925955,9.831708,12.220848,4.806162,-8.71363,-9.196505,-3.4113345,-4.9756465,-1.3650253,-4.8503866,-5.592052,-6.6148505,-2.705368,-3.730343,-0.7387446,1.0981896,3.5970118,0.017909786,-3.02036,-0.5004742,1.2995476,Vui Vẻ
118,-421.018,100.96977,11.536534,12.175182,4.6903844,-8.573707,-21.96548,-3.6770468,-24.633036,-6.845032,-1.8980639,-16.432858,-1.820819,0.29080686,-9.893933,-2.872125,-7.2347665,-6.5435343,-9.933968,-6.0084596,-8.88581,-4.4202585,-8.124613,-5.3600926,-7.5950217,-3.5762227,-9.05988,-3.1864433,-7.701173,-5.9056153,-7.751869,-5.0465646,-6.286622,-4.929301,-5.98908,-6.569126,-7.1311307,-5.1808496,-8.102931,-4.643608,Lạnh Lùng
410,-470.9526,102.9699,3.0374045,10.178535,-13.618871,1.2345194,-11.963071,5.9038167,4.8266125,-0.8070037,-1.7983924,3.0092795,0.4942125,-3.9693735,-2.3416119,-1.5128219,-2.8061213,2.6114638,2.0286658,5.2589583,13.319818,10.068786,10.041616,10.806178,4.1926584,3.5533276,-4.7479477,-1.4382945,-5.1852055,-5.40736,-8.151935,-4.027501,-3.6738195,-3.060995,-4.4969873,0.76824903,0.40810713,-0.18510865,-1.3526485,0.9290643,Thân Thiện
262,-376.3318,111.72835,0.2627205,30.077908,-0.5997055,3.8487797,-4.6696596,-5.145262,3.1119466,-3.7156096,3.3602104,-8.074907,0.28661242,6.351708,-10.022489,-4.2091713,-0.81713015,-2.417937,-5.59436,1.4625639,-5.452031,-2.0915487,-1.839516,2.1321354,-1.5510249,5.8365054,-3.7670662,3.5504797,-1.1865829,-1.2735643,-3.5750709,-3.8289306,-1.0486621,0.44177485,-3.8542354,-0.90228456,-3.8417628,-2.8165355,-4.9655576,-3.648938,Mệt Mỏi
110,-345.04498,57.13024,-7.337689,16.224049,-34.3076,-1.0881597,-16.249952,-9.283478,-4.5602884,-6.9247723,-3.2132733,-15.17819,1.1121457,-9.014998,-2.4034464,-7.164915,-8.824144,0.11678607,2.183778,14.278243,18.085194,16.042238,6.3706355,6.4849157,-0.25352916,5.677403,1.9175897,1.3103563,-5.5811486,-1.1019372,-1.603166,-1.6242887,-3.7351956,-3.9913385,-5.3673186,-2.2653265,-2.606159,-0.64464724,0.73448485,0.6336895,Cáu Giận
537,-414.44876,96.74032,38.580048,32.454437,28.277365,9.435534,-7.9044094,7.668614,0.7377447,3.6071944,-3.1078806,2.70694,8.412535,11.918555,-2.1123908,5.5490456,0.63318264,1.5026772,-0.41791216,0.9820298,2.065244,1.5796492,1.5551986,0.8057932,-0.14272982,0.21077442,0.11999531,0.071482986,0.07689455,3.1926365,5.0512586,6.959547,3.3255968,3.8819666,-1.2653108,1.5467465,0.241233,2.3592813,4.26733,3.8335462,Vui Vẻ
358,-389.48447,111.3313,-12.4075575,36.53272,-1.9797244,12.454191,-9.731366,3.3980095,2.7704651,-3.1012414,7.820043,-8.564713,0.0970101,7.0394917,-11.51688,-5.3686185,-4.3708186,-2.8348267,-5.878447,-1.6589652,-5.3267803,-0.5741217,-2.149366,2.5090258,-1.8138562,6.0146546,-1.9323338,0.66277707,-2.7231166,-0.4801942,-1.8370854,-2.3408215,-4.1891966,-0.8227655,-2.2866564,-1.411661,-5.7181168,-3.310858,-3.8308618,-5.394551,Mệt Mỏi
328,-431.2299,89.20667,41.76984,33.31281,19.733047,15.643339,9.601709,12.061931,6.0994444,5.825317,1.1306291,11.061083,2.1763797,10.671974,5.205304,5.610054,4.386507,3.559629,2.064939,4.4015203,1.2036625,4.9077797,3.3240108,2.4931178,3.6157763,2.3769915,1.1785424,2.5574286,0.08183038,3.5971394,0.6813851,2.9496212,1.0766622,1.0455209,-1.6225803,-0.01649543,-3.878602,-3.8536332,-3.8596973,-2.0486343,Mệt Mỏi
65,-292.80685,81.47387,-47.517174,-8.97957,-24.064669,-14.688947,-22.24215,-0.2546573,0.82007605,-0.03466026,-9.703757,-0.88947165,-5.072126,-8.455904,-1.9595039,0.41369963,4.031996,-5.486744,-6.311423,-3.766102,0.13894597,7.992372,5.7668343,14.123058,6.958283,9.746768,7.879532,11.029195,9.547967,5.631938,-0.38263208,-2.7664604,-1.0619973,0.27436543,0.087505385,-0.39408636,-3.3066378,-2.8519492,-2.2143786,-2.0016043,Cáu Giận
87,-375.57376,106.91899,-0.5739456,-2.283573,-22.596796,7.6148486,-2.8985276,-26.93414,-12.084733,0.22589579,17.842815,-8.894237,-7.5060277,15.785269,-17.335829,0.5305065,1.2970419,-11.174404,4.915399,3.4719868,-4.23921,14.52108,2.1719031,2.7472415,1.0885234,-7.8368807,9.186409,2.030305,4.3147674,-1.5100467,0.17996415,0.249589,2.363063,2.0913289,-0.15583354,6.4182343,8.130202,9.5195,10.894186,11.363894,Cáu Giận
417,-350.62152,117.70522,-2.0120502,13.37232,-11.51896,-11.21965,-20.378365,-20.59822,-12.350911,-5.9012704,-22.801819,-23.049973,-9.790477,-16.73237,-25.06669,-8.346251,-1.8736641,-1.7741122,-11.386952,-9.713088,-8.486934,-0.62867266,-0.95587265,4.7732306,4.4283633,10.180423,6.378315,4.121168,-0.20394038,1.2642636,-1.7249494,2.3688343,-4.577488,-5.124579,-5.3175507,-2.2732222,-6.911524,-5.594916,-6.122273,-3.9599218,Thân Thiện
505,-309.1432,99.427895,1.5126046,-2.1043966,-14.114783,-10.186671,-6.612697,-12.317094,-2.182419,-8.5613575,4.177295,-11.220285,-1.9340575,3.8801394,-17.160336,6.0041833,-11.212607,1.0685024,0.7547775,-5.6479154,-3.6423566,-0.3340743,-3.8379772,0.107019626,-2.3341854,-0.68530816,-7.6939235,-2.6034791,0.1273006,2.4895651,1.3639628,5.326098,6.126671,5.360225,3.3318124,3.4305904,0.5844359,-0.7598668,0.72553754,3.2160792,Vui Vẻ
17,-231.2394,89.44663,-25.567642,-1.3748556,-28.31548,-22.22177,-17.091791,-6.3628373,-12.647552,-5.807002,-9.746082,-4.002288,-5.1384706,-6.3687415,-10.152344,-4.176028,-14.076093,-0.3055268,-13.855252,1.0045085,-8.455903,1.9226885,-4.134767,6.2026806,-0.0670289,9.58486,-0.39633042,1.4152901,-4.110844,-0.0902272,3.0511901,10.111656,7.5145855,9.854447,1.2250668,-3.298689,-5.9919786,-3.0988626,-2.4248369,-1.8452165,Cáu Giận
490,-358.2585,103.9258,-4.4343596,41.474743,-7.8857007,-3.8731987,-3.3473835,-5.168652,4.650694,-15.371893,0.9654937,-4.6001143,-5.312397,3.701325,-6.643397,-3.361628,0.27473554,-1.8560759,-5.8284597,1.1584969,-8.9897585,-2.1039348,-5.004754,2.4545138,-0.8092858,3.572914,-1.7135818,0.89421064,-0.2543689,-0.12401325,-2.4354823,-1.2463939,-1.4917611,1.4255545,-4.72204,-4.383501,-4.790267,-4.105496,-4.5506964,-5.3921046,Thân Thiện
64,-322.88773,104.199936,-0.13453239,10.845672,-8.896311,-17.113207,-12.338293,-17.866196,-2.8958154,-7.7610536,-3.5427504,-1.2892659,-8.810056,10.632864,-15.266243,0.6625389,0.86930865,-6.4747086,1.998398,-6.6402397,-8.341594,-0.118383914,0.99688405,-1.3675979,-1.6616558,-4.049544,-1.4007797,1.5407711,0.68970793,-1.6576039,-2.994006,4.6115494,1.1497341,7.8519015,8.787242,10.584394,4.8484554,5.408386,1.3564708,1.8012455,Cáu Giận
95,-214.7973,104.69778,-63.519974,-16.150131,-24.989422,-5.0419445,-18.190077,-7.9004927,-6.312767,-4.758125,-10.920245,-9.925694,1.064228,-9.593086,2.3799756,-8.513483,4.6037273,-11.905714,-2.2679665,-7.4345427,-6.992091,-2.448012,-3.2169785,6.478385,5.97808,9.433518,2.5134969,1.3445762,-1.1992991,7.742918,6.5283184,3.7692008,-6.676477,-4.591792,-4.2423363,-0.8997408,-4.7038426,-5.2419343,-6.145412,-1.6296121,Cáu Giận
285,-481.09042,87.7561,19.775326,19.844334,3.1270642,1.9897532,-3.2707105,-0.78375924,0.81020486,3.5715332,-0.2248904,3.769668,-0.55080813,-0.835907,-2.1455522,-2.7954397,-0.30157763,-0.273961,-1.8382721,-0.028537296,1.8070267,3.2089078,3.7009149,8.834068,7.444864,11.228644,3.0961556,2.5796738,-1.41337,-3.5842948,-4.2633667,-2.847444,-4.7184553,-5.201119,-4.005124,-2.7575047,-3.9670687,-4.8127985,-4.7545686,-2.2843633,Mệt Mỏi
297,-339.8515,111.74255,-8.594275,31.439188,-12.491692,-11.98641,-3.4395108,-15.978806,-2.1239984,-8.97391,4.25959,-0.08284948,0.17985268,9.669082,-8.238871,7.2275662,-10.61033,-0.6932856,-7.1843762,0.9382122,-3.7190132,0.9520838,-1.0383582,-2.2264233,-3.4961536,-0.26720014,-6.280893,-0.031803776,-1.5084003,-2.1777315,-2.7970889,-3.8812277,-1.5787103,1.1255559,0.43542242,2.994078,2.798842,0.8788706,0.44071952,3.1273565,Mệt Mỏi
82,-247.08685,84.187416,-16.906199,-11.817852,-37.535866,-10.490845,-10.053477,-14.6909895,-7.566274,-8.1832485,-7.107746,-10.050718,-1.941161,-8.605291,-0.9521737,-8.093828,-2.1433997,-4.076016,-7.6708684,-0.21808608,-8.664567,-1.151302,-3.3749802,6.376197,8.661427,12.232797,9.3391,3.7903254,-7.449717,-4.5769715,-3.4803715,4.1969547,-1.5575862,-2.692828,-6.8844614,-1.7435882,-1.8215454,-0.7859294,-6.7313333,-3.612721,Cáu Giận
60,-262.8087,55.788067,-49.928814,36.49859,-43.644512,7.992188,-20.736008,4.9415393,1.5626544,-14.299213,2.8320618,5.180611,-2.5855002,6.4295783,-24.310213,-14.62604,-6.2525496,-11.600438,-2.817143,-13.560272,-8.341186,-4.3814626,6.2946973,5.142037,11.215236,16.190336,6.9146852,13.973141,11.34718,9.140583,-0.8365754,-0.25310278,-2.8567135,-0.2413427,-0.19412157,-2.8495553,-3.783378,-4.3300853,-8.355412,-4.985487,Cáu Giận
522,-365.01587,58.57409,-10.919346,9.566752,-31.152485,-9.836963,-16.065277,-4.4659085,-1.6531235,-5.840019,-4.531987,-7.2549467,-2.345101,-12.156699,-3.8376596,-4.2341247,-9.708012,1.1459694,-1.0022322,8.748568,10.820925,11.471423,7.245229,8.885523,-2.5760975,6.490954,2.6566007,2.1155727,-3.7283697,-1.9656271,0.70364046,-0.25653505,-3.09069,-1.828126,-0.7935214,-1.5566894,-5.6045485,-2.4989984,3.435952,2.96342,Vui Vẻ
