,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
84,-382.77264,95.23011,7.538101,15.902806,-19.225359,-0.2131581,-7.788309,-17.263407,5.713857,-0.5381617,0.15713756,-6.799591,0.03498562,-0.74299294,-10.061931,-4.392175,-11.636754,-1.0739594,-3.1063657,-2.9315424,-2.0619202,-2.3625803,-6.8224926,-3.6163983,-6.738905,-2.7122858,-1.331747,6.0786457,-7.6248746,3.0399044,-7.162954,-1.317694,-7.5907083,-1.629273,-6.3107367,-3.902687,-5.167811,-4.7293906,-4.7176085,-3.4039955,Cáu Giận
297,-421.27338,114.17838,-11.233426,34.705067,-15.683517,-12.209539,-3.8863418,-18.04233,-0.70963156,-10.403823,4.475836,-1.6479512,0.42605105,9.823756,-9.249957,7.197514,-10.981981,-0.61525375,-7.848379,0.6590091,-3.2127233,0.020256361,-0.6441457,-2.6488404,-3.4964724,-0.38468897,-6.566888,0.11877139,-1.685358,-2.3572252,-2.6324515,-4.1799264,-1.2582223,0.7309851,0.7145034,2.5779178,2.9654522,0.6808661,0.38554117,3.179415,Mệt Mỏi
44,-354.26706,57.70127,-19.371124,33.896202,-50.575996,0.71860135,-14.09689,-4.9236717,-18.260733,-4.0625925,4.749094,-4.943176,5.9050636,-11.377559,-7.439138,-10.175265,-23.03455,-14.385017,-13.865073,-3.7189033,-1.1745081,8.310325,11.874762,7.0625067,0.20551169,2.379212,3.8314877,5.9569325,8.946916,-3.291307,-5.0838842,-4.7873845,-1.927736,-2.385884,-7.137909,-8.3561325,-8.053507,-1.9253377,-7.5347695,-4.243931,Cáu Giận
515,-411.31387,105.79936,-15.733922,8.703359,-17.217312,-11.099824,-15.606481,-14.470416,-10.752232,-16.143246,-21.165545,-16.173035,-6.1155095,-7.889215,-14.28613,-1.7397435,-10.003941,-7.2836137,-9.806796,-10.172618,-1.8244667,3.5498986,-9.0479555,8.45972,6.0977645,-0.037662603,0.3633267,1.6618961,-0.82871485,1.7499365,-7.8761125,-2.117227,-4.5292006,-4.663704,-3.6749454,-4.976208,-7.001027,-3.8409266,-2.4562829,-3.0263112,Vui Vẻ
53,-401.911,96.14475,-2.7157986,40.846794,-19.162737,-9.425536,-6.0938687,-16.22925,4.0302987,-7.271106,5.4911556,-4.1458306,-0.8557179,3.305208,-14.944727,-5.1714487,-4.8921847,-6.41769,-4.5879426,1.1743895,-8.828314,1.4925866,-4.976962,-0.66382545,-8.078131,1.717324,-5.605322,5.008231,-6.4154453,0.14715548,-2.9828334,-3.187047,-3.414052,-4.353557,-4.0233064,-4.500257,-4.510209,-4.3662834,-3.7549388,-1.9868592,Cáu Giận
426,-565.1469,104.49724,16.567932,17.917643,-17.98661,2.4947479,-5.1827173,7.1711717,-3.8860908,1.5611213,-1.5752141,-0.89076847,2.6460235,0.17585756,1.3956783,0.1703901,-1.1612787,-0.74574554,-4.886164,1.3795177,2.2914147,6.019196,2.0176601,6.995437,3.9940615,5.7795315,5.2865715,5.5837317,1.2086983,-3.800791,-4.4066653,-5.1591864,-1.986425,-2.3995562,-3.8378417,-1.6535789,-0.9589675,-1.403088,-0.8904187,-2.22769,Thân Thiện
427,-531.8704,93.27612,37.04799,35.063156,17.04778,7.0601177,5.361541,4.723864,6.288476,4.9015136,-1.1674912,8.143184,1.5695987,12.149785,-0.07838162,7.2621946,2.4677274,4.9321766,1.5790893,5.8018103,0.037502486,4.1302886,2.3198583,0.85701203,3.252376,2.1529038,1.9221448,3.2843482,0.9177719,3.5410924,1.7144252,3.580704,-0.18680419,1.3106014,-3.827551,-1.1439325,-3.6437094,-2.414835,-3.1563554,-0.9424815,Thân Thiện
528,-506.58954,76.28995,8.622148,13.235621,-14.061112,7.29266,-3.9915826,8.10865,-4.400819,-0.30594924,1.8324504,-0.26996833,-7.659081,-10.133419,-10.631099,-7.0321164,-14.232893,-5.124385,-8.915875,-0.27140528,-4.1126323,3.9833786,6.3838825,9.852744,5.2166433,10.511207,6.2268963,7.1976633,1.2664751,1.0120877,-1.3647572,3.8419387,-2.2182868,-2.5179687,-6.784578,-5.9396663,-5.697721,-2.1504014,-6.600847,-2.2483108,Vui Vẻ
286,-506.4414,112.74479,30.998524,30.71061,20.874434,7.638886,0.9808662,2.6650925,-0.21663827,7.9065204,-1.9309801,13.095011,-1.0104291,12.946014,2.1460247,4.2316585,4.0015016,0.13294563,0.80511224,3.8780322,1.591391,3.2074203,3.0828326,-0.15092103,2.9549687,2.9153302,-0.9490278,3.992112,-0.9568399,3.5504377,1.1104271,3.0287147,1.710335,4.054333,1.1757598,-1.0994707,-1.7863591,-1.8991053,-2.9374309,-0.9614158,Mệt Mỏi
231,-513.6294,103.688286,0.550165,35.494717,0.8122678,-9.567452,-9.795029,-6.973833,-5.300014,-5.462626,-3.568073,-6.3055935,0.19690162,2.4014885,-6.076824,3.3043165,-4.883075,-1.8407937,-3.3646564,-6.4804606,-5.459023,0.22364603,-0.21781129,1.0772756,-4.8767467,-1.179405,-5.400638,0.44704247,-2.2962477,0.027816102,-2.6634953,-2.8648365,-3.2030752,-2.219574,-2.5123544,-0.94776,-2.9351017,0.65214103,-0.3523876,0.88936794,Lạnh Lùng
279,-477.76944,78.85705,-0.022964122,11.186177,-17.023003,8.028053,-18.417871,-2.9767327,-2.0377665,-3.1278245,-10.016803,5.456122,1.8387299,-6.9241986,-2.439588,-4.4642277,-5.0860715,-3.7297573,-2.1909142,-2.3228202,0.13881208,-4.4683533,-4.8431864,2.448101,1.0332268,9.465993,6.562195,10.376333,13.211161,10.317842,7.91307,8.173203,1.99863,2.7438288,-2.6616242,0.38133582,-2.5007124,-4.120494,-3.7834632,-3.5537066,Mệt Mỏi
506,-365.49948,65.66815,-4.147689,2.4308589,-27.652157,-4.1220427,-14.554603,-12.33473,-4.723829,-13.300234,-1.8931359,-10.595386,6.0927095,-9.782237,-1.6185864,0.28522047,-6.745188,-5.59015,-10.225008,-6.961331,-4.9343076,2.0565774,0.8075357,11.806237,9.877715,15.229009,8.2940645,5.521352,4.916042,7.1811414,5.8731103,1.3465388,-3.428136,-1.9472,0.14767656,2.7009768,-5.3625565,-4.8454733,-2.7380376,2.3052933,Vui Vẻ
483,-420.11697,96.34821,0.15915428,41.325974,-12.0598,1.237442,-3.3973804,-4.24122,4.2191396,-12.068192,5.9746003,-8.522443,-5.355656,2.2793946,-8.752618,-6.2140274,-0.092904285,-5.1542997,-4.7727957,1.2878267,-10.655718,1.6922301,-6.3636055,4.3203106,-2.587396,5.09975,-2.99526,0.2637986,-2.5576203,0.48029006,-2.1339488,-2.1027317,-4.244022,0.28438357,-0.63446534,-1.7898213,-5.8208265,-4.690856,-2.121371,-5.036314,Thân Thiện
484,-477.25784,70.7964,17.487934,9.972024,-10.999875,-16.849583,-5.848855,-6.9368186,-4.554236,-10.087816,-2.0004938,-2.7889488,0.35272163,-6.5408535,-4.9732957,4.237631,-3.520212,2.9214845,-0.8694374,3.2226765,-0.2545713,4.2218947,6.9624696,9.370032,6.556747,4.049194,0.7416766,2.3456032,2.302016,-1.7937603,0.15165633,-1.2050492,3.263979,4.852917,4.5658317,4.7313933,-0.069835596,-2.1743634,-4.107283,-0.8848686,Thân Thiện
405,-580.5889,89.43071,20.920734,18.567747,-8.762365,-9.3257475,-15.049217,-1.6139688,1.3512212,1.0260575,-5.4122396,5.920367,-2.3475947,-6.555145,-4.2152553,-3.6175067,-0.92710567,-0.90311164,-5.585897,-3.340768,-5.0609245,3.5309565,3.3108873,14.411237,10.49486,13.150745,3.4441912,1.4598306,-0.2992615,-0.44233343,-1.498319,0.38243487,-0.724399,-2.5662234,-3.8711665,-3.2380338,-3.7924025,-3.7994108,-5.1001763,-2.98578,Thân Thiện
34,-291.40976,59.410988,-30.690577,-3.2910256,-44.86809,-12.297584,-28.358719,-5.9401073,-13.437704,-2.7584503,-12.6626835,-9.525424,-2.0421033,-14.607499,-1.895322,-10.098499,-4.193291,-6.5429745,-4.8832254,-4.2069817,-1.4767702,1.7053034,6.741271,13.20094,7.6039357,15.316702,10.002768,8.266626,-1.5523981,-6.684998,-9.367927,-0.0009073664,-4.5822787,-3.75627,-6.3805513,-1.1305327,-1.978922,0.15413743,-4.2900968,-3.2247887,Cáu Giận
234,-523.3318,109.17726,8.525515,44.827705,-3.1734505,6.530695,4.8028717,-5.6607366,-1.7963661,-5.5595093,4.5409274,-4.1296005,0.1377934,3.7974522,-2.5282733,-2.3960748,0.29408625,0.034931347,-2.8007293,1.3502009,-4.147265,-0.38637528,-4.876555,0.8813625,-1.6957642,4.6990843,0.28778273,1.908612,-1.0461035,-2.1083019,1.1931531,-0.07764521,-1.8145614,-0.49709523,-1.9214672,0.7253624,-2.4488535,-2.4915452,-3.4130538,-0.16842817,Lạnh Lùng
476,-432.7805,104.02819,-8.792848,48.695248,-11.534211,-0.47130466,-8.662191,-7.396192,1.4041353,-10.88058,5.3818445,-6.759767,-5.55795,5.6347528,-8.17498,-6.8945117,-2.2309463,-6.0153117,-7.8029137,-0.20919116,-11.426622,-1.5769379,-5.8749776,1.894872,-1.3118012,3.4795535,-1.8161227,0.6804752,-1.3594139,0.40539286,-2.3191063,-2.4107964,-3.3564482,-0.3233817,-2.94851,-3.5218036,-5.0397887,-4.9069,-4.3886585,-5.632878,Thân Thiện
344,-523.1265,118.999214,15.7714205,5.5134616,-6.38943,2.7501721,-5.297332,-8.817122,-4.651707,-5.8996177,7.842887,-7.9976377,-6.2365103,13.823865,-15.0819645,2.9112701,-7.7496815,-1.2944158,-6.315187,-4.545568,-3.0625844,-1.275572,1.7215225,-3.4636388,-1.0016526,-1.6763935,-2.7374651,-5.761792,0.8728234,-0.5297336,-4.8221455,-4.797333,-2.2681544,-4.54381,-6.3344073,-2.8100152,-5.459417,-4.7227755,-5.9954677,-1.2042277,Mệt Mỏi
73,-449.06796,58.247322,15.435131,-0.61895955,-23.95375,-11.409088,-9.089813,-18.3406,-0.6081017,-10.969393,-3.4422736,-9.406538,-3.1496294,-8.166132,-4.9410667,-6.0553417,-2.0392423,-2.0948548,0.76686114,11.3845215,10.855721,13.484209,2.0522094,2.182645,-7.691428,-0.4054136,-1.2818141,-0.93799543,-3.4087272,-1.518187,-5.179208,0.3805758,-2.038714,-0.48283887,-1.7457284,-0.18225408,-0.49242505,2.319015,-2.7764077,2.1958113,Cáu Giận
254,-505.84238,106.73016,18.134054,12.79681,-3.070181,0.11624007,-3.6896162,-11.504642,3.878094,-10.021978,7.502859,-12.482447,-4.376505,14.866506,-11.282325,3.1913826,-4.5454507,-1.4823133,-2.727141,-5.6098957,-6.3995957,-5.2298703,1.0830479,-6.0915227,1.0754232,-2.2624283,-1.036183,-1.9588314,-1.6126895,-2.2202816,-4.907623,-3.0526757,-4.2700343,-1.9322854,-5.912618,-3.3450055,-7.974552,-0.8880883,-6.6957464,-1.6088182,Mệt Mỏi
159,-466.8808,102.23313,-5.0699887,11.057742,-39.396175,-8.094018,-17.151987,1.0375439,-8.309615,0.034470666,-8.061664,-8.190857,-7.818402,-8.181179,-5.177583,-4.095695,-7.930089,-7.170726,-9.583467,-8.562842,-7.556435,0.11032473,-0.11573744,5.028128,2.470916,6.0504994,7.9851885,4.796626,3.0312586,3.2849014,0.0211045,2.2950394,-3.291483,-2.3958287,-2.3064148,-0.9829705,-3.8006246,-2.7303953,-6.5620537,-2.9264135,Lạnh Lùng
527,-521.4775,144.44188,11.457026,25.085144,7.663091,9.81789,-10.135531,5.857472,-8.777781,-5.0476713,7.8216977,-6.722938,-1.4200753,-4.62433,-10.919201,-0.6374262,-13.970617,-13.513784,-11.81651,-2.549771,-5.904781,-1.3849739,9.982636,6.1570625,10.99148,15.644124,10.93015,7.631604,0.31989548,-3.6733325,-6.9335575,-2.020703,-4.668011,1.4073955,-1.3771104,-4.0135064,-4.6256595,-5.7959886,-7.809643,-5.873233,Vui Vẻ
421,-517.4586,96.9275,15.022325,11.860963,-25.180235,-16.701263,-18.54092,-3.710478,0.34233066,0.53393626,-6.5131207,0.7284382,-3.5232046,-9.129778,-3.8915555,-3.0528684,3.542104,-2.0222805,-3.7965615,-0.30782604,3.1219592,9.424667,8.292078,17.243486,8.892704,9.301734,4.1871,1.1975704,-1.1331809,-1.7001253,0.07719829,1.2395874,-3.20419,-5.1745877,-3.989089,-0.7997131,-3.1353068,-6.041584,-5.101178,-0.14579153,Thân Thiện
241,-495.021,112.550476,3.7554119,40.7336,-7.069565,2.7420328,-0.4038482,-8.82613,-0.8919196,-10.086577,4.083921,-3.7119167,-0.6262604,8.342014,-6.7463837,-1.1818209,-0.90864086,-1.5766381,-3.5101511,0.18030636,-5.3427672,-3.2947607,-4.3857517,3.1194198,-4.8945193,7.1020303,-1.9879923,-0.9310811,-1.3504158,-5.0014653,0.120719075,-0.4743739,-2.171788,0.29553297,-1.7608193,-0.52078015,-4.139645,-3.0566883,-3.8826988,-1.1445441,Lạnh Lùng
388,-425.1647,83.19002,3.3179843,-2.0042174,-14.106877,-10.776221,-9.584999,-4.133032,0.6930903,-7.8352895,-2.5849173,-0.4629105,3.6284852,-7.3626165,0.19503675,0.778917,-4.930598,-4.0355577,-5.73119,-6.490451,-1.892314,1.7239771,4.1070065,12.178776,7.500848,11.483312,6.3148193,6.8060718,5.168069,3.7684596,7.357278,1.4502976,-2.1446402,-2.409888,-2.4434135,-1.3397604,-4.8323283,-5.345123,-6.3407397,-4.3152704,Thân Thiện
423,-416.18384,123.212875,-12.929972,13.816829,-11.599922,-7.918654,-13.783469,-15.882494,-4.350372,-10.580853,2.0288417,-17.661976,6.583407,-4.4947214,-7.6631484,-2.378867,-7.075094,-1.3220135,-5.274462,-0.15196067,-7.623678,-3.4273808,-5.337814,-4.070176,-2.4622269,-5.042055,-3.8805308,5.434995,0.9655602,1.8673319,0.34020212,4.121042,5.045577,6.8707037,3.6698408,0.8787391,-0.22493142,2.030445,0.47136697,4.8553658,Thân Thiện
176,-483.01935,108.27988,12.370857,-0.5459962,-31.714409,-9.876224,-20.81069,-4.4887652,-6.818649,-2.5900419,-9.283029,-2.713345,-4.9340024,-7.897697,-8.280204,-6.0898566,-8.233372,-5.663606,-11.487259,-5.7709923,-8.81736,-1.7938297,-4.295817,-0.06941349,-0.7526016,4.0020156,6.9046774,9.859606,5.188003,5.7128825,-1.6623591,0.9750665,-2.3386219,0.74983203,-1.2304884,-3.1191857,-6.4532113,-2.759724,-5.2706017,-3.1322439,Lạnh Lùng
369,-439.81573,110.49822,-9.926498,18.702076,-4.275284,-9.8214655,-7.7168384,-11.267735,-0.169112,-2.2083936,2.0095432,-10.40381,4.878451,-4.009972,-4.9862213,-3.0895295,-6.3349404,-0.42942917,-2.9369712,0.51383317,-5.2674913,-2.4328275,-2.535525,-2.609798,-4.1711726,-1.5780898,-3.6922388,6.6388354,-1.8557222,-0.20097384,0.78221464,2.240886,1.889674,1.1601505,-2.6757262,-2.4923441,-1.2414391,4.0013223,2.4240763,2.9214664,Thân Thiện
591,-492.10565,80.71726,-11.59524,28.473862,-30.956476,-3.7524586,-9.983399,10.7834015,2.6528187,13.084809,2.1653044,-1.7960181,-0.9143479,-6.0960484,2.2609315,-6.2892303,-2.4363685,-5.285172,1.1346034,12.561958,23.101076,23.939657,17.342129,5.8551774,-1.7991984,4.492822,0.6522057,-0.89528376,-4.3861895,-3.1320078,-2.2911692,-2.3628836,-7.9847746,-9.4087515,-4.117605,-4.9495134,-7.3421235,-3.8129468,-0.4092111,3.6285925,Vui Vẻ
120,-502.41882,120.26569,-1.3930894,36.01071,-6.9213357,3.1870449,1.3018026,-12.722137,-0.29782367,-5.793452,3.9810903,-5.028422,-1.7507917,7.3747144,-5.953757,-2.3607922,-3.7775924,-3.1401458,-3.6713083,-1.2771438,-3.7567656,-4.8630786,-5.3203254,2.6955752,-4.018475,8.2145815,0.6783603,-2.2944436,-0.2062302,-4.3605,-0.17487575,-0.027065229,-1.8430651,-0.7653198,-2.456386,-1.3995242,-3.7576373,-3.3956556,-3.673086,-1.3421612,Lạnh Lùng
274,-449.84344,106.062614,16.507883,5.5414143,-4.5568666,7.858292,-7.262705,-2.974017,-3.0211897,-6.994779,8.480707,-15.666055,3.8101454,9.782815,-11.038751,6.9402056,-10.480715,-1.1953541,-11.336016,-0.6753286,-8.635916,-0.013258858,-2.259876,-5.9123178,-1.884284,-5.136518,-3.103685,-4.3635097,0.5929598,-1.6416981,-4.4568477,-3.7068784,-2.7073088,-2.2242954,-2.9444613,-3.3392177,-0.9294205,-0.89158595,-2.7202864,1.7416694,Mệt Mỏi
152,-461.5143,113.18376,-2.917585,43.682583,-10.919652,1.1357983,-6.538831,-5.1766753,3.6066322,-8.711917,4.0809684,-7.0062394,-5.2551455,6.4379225,-8.040552,-4.9452534,-5.173912,-4.643904,-3.2164588,-1.5856678,-5.9652233,-1.3092871,-0.65346766,3.0139678,-1.9233898,5.4424067,-4.6386247,1.424195,-1.2288624,-2.129315,-2.2407749,-5.026628,-3.8197958,-0.14845991,-5.3975596,-2.5249734,-4.4117355,-1.473621,-4.276168,-1.8061315,Lạnh Lùng
304,-487.90057,105.79298,15.88932,26.777164,2.4246788,2.3721647,-8.582476,-5.9053617,2.654866,-13.4281,11.381584,-13.422824,0.7502353,10.281834,-9.577934,-2.5664651,-2.62558,0.28518364,-6.717454,-0.89931196,-3.4215033,-4.673902,-1.9905809,-5.6708927,-1.0934825,-4.6488023,-5.077457,-0.9596454,-0.34406066,-2.4172363,-7.1374125,-1.8477312,-2.629132,-4.0548286,-6.8360643,-1.4628664,-7.069517,-1.9250638,-5.098793,1.2131333,Mệt Mỏi
290,-551.05237,122.43846,23.895851,34.652424,8.759736,28.377365,7.0280285,17.773695,9.782191,-8.834524,-9.302771,13.02389,-6.98243,-5.914402,-2.9706242,-19.936012,-7.0845256,-12.679733,-10.55306,-1.5337951,-0.30632302,-5.142899,-1.8452481,-1.2575204,-8.936087,-0.00901928,-1.1071267,1.4785693,5.423752,4.819572,2.2152538,3.2018487,-2.1580188,3.6951544,1.6926404,-2.0910313,-1.1573569,-3.6276987,-4.2272344,-3.5171006,Mệt Mỏi
52,-232.90355,19.901691,-46.049774,17.385868,-35.894363,-15.857615,-1.914989,-14.217304,2.4313111,-14.262205,3.0609462,-16.132011,0.3404914,-11.954017,-7.745492,6.0311956,5.499163,23.321558,14.703129,8.385833,1.1207113,4.808752,8.444127,14.9639,-4.8810186,-10.399988,-10.591259,3.449788,1.1065323,-11.180925,-9.1707735,2.0139027,2.048769,-1.599621,6.539972,8.231322,-4.057115,-1.3370966,1.3419205,0.76473135,Cáu Giận
581,-397.10513,121.85192,-14.448334,10.115215,-17.164724,-10.794429,-21.321812,-22.635767,-4.903315,-3.1962073,-18.003244,-28.12399,-13.773613,-14.063749,-21.26376,-9.871885,0.52362955,0.5782628,-10.788288,-1.4998313,4.003551,-0.9735886,-7.311652,-1.728748,1.2735324,7.5841174,7.9551916,2.7505314,-3.009586,0.612344,0.3775478,6.100944,-1.7509534,-5.1393027,-6.7979903,-3.231753,-2.6483402,-4.2759786,-5.268348,0.9483355,Vui Vẻ
66,-298.9196,59.478054,-30.620117,0.18015736,-41.356873,-16.395962,-20.08215,-8.254938,-6.295645,-1.5987191,-8.937774,-8.410118,-8.813604,-14.363876,-2.4715343,-9.744945,-7.484129,-10.214958,-10.4824295,-5.730418,0.91680336,11.271484,13.602913,15.632023,8.409144,7.0747185,4.3024654,0.2119801,-1.6009414,-3.3194692,-5.646939,-1.4402372,-4.7106247,-3.1301508,-6.272009,-6.758492,-7.9238696,-2.755278,-4.3253927,-3.042784,Cáu Giận
532,-352.9108,71.33443,-15.369449,-3.159402,-39.323093,10.168759,-23.301846,3.0713706,4.066987,-2.744162,-5.6525154,-2.0452964,9.252729,-8.588147,9.556368,-7.182968,4.3049026,-3.1574888,0.7064516,8.954836,16.057571,19.678444,15.749786,11.195687,-0.9162707,4.4018235,0.692238,4.873579,1.0511736,-4.100471,-2.9580688,4.4661083,0.42111358,-3.1648774,-6.6702943,-0.63788754,-1.7104017,-5.254006,-8.841729,-1.5414784,Vui Vẻ
267,-458.1336,126.93161,-5.074171,8.078801,-14.006111,-5.0656996,-0.97961074,-19.677082,5.014997,-4.191518,3.4975982,-4.187021,-3.002312,4.6085424,-12.523309,5.4183645,-11.181033,1.4647514,-8.169708,0.9276518,-4.6997185,3.026077,-3.2707615,-1.6748167,-4.977849,-3.012868,-5.6573877,-2.7785466,-0.38148326,-0.032227226,1.8031379,0.31710458,3.0350547,2.0611606,1.0937757,0.10521299,3.3289156,1.7929276,0.9215834,3.8633459,Mệt Mỏi
232,-495.80746,88.31581,26.526049,19.325401,8.149135,-14.802103,-12.401042,-2.7506063,-26.54575,-7.4916224,-11.155835,-10.7620735,-5.0451136,-3.8837535,-10.323975,-5.530757,-7.088788,-10.787424,-9.218639,-8.333409,-10.104546,-5.9775906,-6.9237857,-4.37704,-8.053599,-0.97490305,-11.277996,-2.092112,-7.536662,-4.5225954,-7.141304,-6.0784364,-5.5796814,-6.731012,-7.01457,-6.990103,-7.2047906,-6.6500974,-6.8712544,-6.2359614,Lạnh Lùng
516,-448.4415,66.788506,-4.4203777,-2.4839313,-19.143883,-7.223582,-13.359235,-8.382537,-7.4284277,-4.0717244,-5.7314606,-3.5181217,3.337545,-10.862076,-0.067041375,-5.262678,-4.0030384,1.8114878,6.160947,10.455291,10.419517,10.236884,5.8981566,9.037483,9.318336,12.668457,2.1905189,1.5985143,-0.1926115,-4.735237,-4.2082267,-4.151071,-4.9174037,-0.33021954,-1.4667717,-0.85966945,-1.0874774,1.1964867,0.3519006,-0.59823585,Vui Vẻ
576,-461.03964,118.17481,3.2084777,14.872422,0.02226932,-15.804054,0.33027044,-16.146788,0.04037193,2.4359558,4.2571173,-3.1469889,2.9487057,1.0453297,-5.9036765,-6.8988485,-12.49353,-1.7092258,-3.5422156,0.21730421,-4.9139867,3.778029,-8.962527,3.9080226,-6.445255,-2.11079,-4.2905993,6.84921,-5.506244,-2.201661,-5.128655,-1.7610968,-2.5011497,0.57699203,-3.2493346,-3.558491,-4.5509524,-3.5901303,-4.009944,-0.26303142,Vui Vẻ
137,-532.0423,117.22444,27.329393,34.727573,-7.8862886,11.678698,-11.249842,18.556765,-5.7371197,-7.9005914,5.497507,-2.405402,-6.734262,-2.798568,-10.113819,-1.1783934,-12.729936,-10.569886,-10.616409,0.54218626,-2.0376003,-1.9540443,4.4230227,-2.4041176,7.4025254,11.015936,10.328374,10.272094,6.633005,-2.9089308,-6.354375,-1.1781672,-4.503861,3.0231066,-4.7623115,-1.7092603,-3.6069472,-3.3367407,-3.6837397,-7.1851463,Lạnh Lùng
425,-537.1109,90.52198,32.708317,29.99543,10.110445,-2.2322502,-2.9805484,-5.497424,-2.510955,-3.075835,2.5636747,-3.8073523,3.4505408,5.2204013,-6.4964886,1.1422243,-3.1117198,-8.890051,-2.797136,0.38726023,-6.2164955,1.6648846,-6.448045,0.62497425,-5.2944508,-0.97587055,-3.6796668,4.406674,-1.9216567,-2.0822146,-2.9305735,-3.4857056,-5.0480204,-3.8172064,-5.6032615,-2.595895,-6.1051545,-1.2306902,-5.6171494,-2.9033475,Thân Thiện
178,-575.2674,95.95919,36.546917,25.620182,8.961264,-1.7523133,-6.2553434,-8.013433,-2.159407,2.5081394,0.11537201,2.6405349,2.2594433,-0.9876556,-5.9088345,-3.4549387,-3.0852594,-1.2052407,2.035561,-1.1081796,-4.5393467,-0.3756231,-5.2728863,-2.153674,-2.0731325,1.7385705,-2.6789045,3.9500256,-6.701307,2.3968434,-3.1895895,-1.42542,-1.580865,-5.1426516,-4.823879,-1.8192943,-3.5197198,-2.6277955,-1.5172007,0.1075515,Lạnh Lùng
19,-391.65823,88.115166,-40.732563,-10.358593,-30.793053,-10.566328,-16.542427,-5.6559954,-7.9782047,2.5792832,-8.670039,-1.9141183,-5.4081397,-10.692906,-6.868412,-2.6158528,-2.3036683,-6.20347,0.16488384,2.6640596,-5.293209,5.6906033,-3.7608926,-1.5243567,0.63697726,1.1989051,3.0891645,11.336623,11.570286,9.774328,4.678466,-2.7095017,-2.0838845,-4.230626,-0.6338061,-1.6080631,-4.641709,0.052586358,-0.85177964,0.056288823,Cáu Giận
319,-496.4542,115.76606,11.690549,37.490467,-5.122049,6.870777,0.76629716,2.0678117,2.7325313,-4.8941216,10.134919,-7.0007877,-3.0950596,7.8755994,-9.279187,-4.3084545,-3.3477614,0.23635852,-4.9709272,-0.41096032,-3.9509351,-2.5544806,-1.0276724,6.9518228,-1.8094872,7.3849697,-0.47544327,2.2941272,-0.27769396,-0.4102205,-0.07754215,-2.0089855,-1.395545,2.5003183,-3.464325,-0.4069494,-2.679264,-2.4075596,-3.5337706,-3.229721,Mệt Mỏi
365,-404.57697,115.06497,-22.614532,47.70421,-9.132138,0.121644974,-6.223263,-8.728951,4.1443715,-7.7886634,2.6797762,-8.1869955,-4.6517086,4.594618,-7.023244,-5.9587755,0.52024287,-6.9309654,-4.6208673,0.39609516,-8.433998,-2.8598087,-4.7595706,2.0966449,-3.9665182,3.6592948,-3.4710383,-1.2912233,-0.626818,0.45759255,-2.489133,-0.10923338,-2.5388992,2.4670582,-2.0997462,-2.8419302,-4.43797,-2.931984,-3.9702187,-5.1414394,Thân Thiện
177,-503.38507,123.66658,6.686693,10.500997,2.7013884,-6.488162,-12.269912,-5.5305696,-2.9569316,-4.1859255,-0.084594615,-0.31461307,-1.818113,3.7966392,-8.66608,3.0035126,-8.681497,3.4585676,-5.6638117,-2.807936,-5.984789,-1.528301,-1.0710199,-1.8764312,-4.4126496,-1.7767203,-3.1452591,-1.1003623,-3.8667176,-0.9232006,-1.3466082,-2.0454307,-1.5622288,-3.7638779,-1.8154631,-0.9911246,-3.3032227,-4.7737737,-4.2254233,-2.1195397,Lạnh Lùng
143,-476.8733,120.9227,23.408178,14.183415,-6.562899,1.6280545,-7.366938,-16.03659,-2.8769794,-14.749231,7.0489316,-4.047097,-7.958765,14.657593,-10.531695,0.742657,-1.2092627,-1.9609097,-2.4608018,-5.4931993,-5.0329432,-6.4507265,1.9293797,3.0199797,1.9121975,-2.5035727,-2.8947556,-1.1284306,-3.438086,-0.8206354,-3.4080691,-0.30347288,-2.6318748,-2.0758133,-6.719816,-2.666541,-5.137688,-3.487548,-4.954819,-4.4350214,Lạnh Lùng
329,-524.1919,87.26039,41.241184,4.1604023,9.003176,-12.782251,-19.342943,-6.2336383,-20.52235,0.5383677,-19.38132,-9.328737,-2.1698384,-4.1599383,-13.236375,-9.374351,-5.0189896,-15.872617,-10.934226,-5.632766,-15.664012,-8.5107355,-12.38911,-10.510679,-9.587087,-4.420528,-10.336747,-6.109858,-7.5012817,-4.0983047,-9.924119,-6.9645844,-8.266224,-4.2720017,-5.2628493,-4.4091325,-8.045579,-5.707581,-5.5571203,-2.1252882,Mệt Mỏi
561,-403.33765,104.91899,-8.906331,23.012617,-12.757839,-12.523529,-6.735204,-14.620805,2.1106358,-14.579716,6.7674217,-10.481828,1.5514125,-2.0032365,-8.3405695,0.89327216,-8.58115,0.47681186,-7.5123186,-1.4459933,-9.869293,1.4010912,-7.266272,-3.6383507,-4.2928205,-1.6499357,-0.5385426,13.259801,11.336241,15.266847,9.587434,4.3933406,0.84079295,-0.022844529,-0.5368784,1.0042249,0.35693455,2.641776,-2.045218,-2.272424,Vui Vẻ
